slug,field,new_value,historical_value,abs_diff,matches
complete_sherlock_holmes,relaxed_transition_fraction,0.4086562930219581,0.4086562930219581,0.0,True
complete_sherlock_holmes,transition_fraction_delta,-0.0713274272157211,-0.0713274272157211,0.0,True
complete_sherlock_holmes,original_k,73.8917370296407,73.8917370296407,0.0,True
complete_sherlock_holmes,relaxed_k,38.98659806835867,38.98659806835867,0.0,True
complete_sherlock_holmes,original_w,1.1792200966776498,1.1792200966776498,0.0,True
complete_sherlock_holmes,relaxed_w,2.161202684446066,2.161202684446066,0.0,True
complete_sherlock_holmes,best_start_index,93,93,0.0,True
complete_sherlock_holmes,best_nfev,103,103,0.0,True
complete_sherlock_holmes,relaxed_a1,33.753665898469514,33.753665898469514,0.0,True
complete_sherlock_holmes,relaxed_b1,4.999999999582444,4.999999999582444,0.0,True
complete_sherlock_holmes,relaxed_c1,129.47673433391043,129.47673433391043,0.0,True
complete_sherlock_holmes,relaxed_a2,40.781056459407836,40.781056459407836,0.0,True
complete_sherlock_holmes,relaxed_b2,4.321078546767685,4.321078546767685,0.0,True
complete_sherlock_holmes,relaxed_c2,4999.999999964831,4999.999999964831,0.0,True
complete_sherlock_holmes,tried_count,100,100,0.0,True
jane_eyre,original_rmse,0.1163386668513631,0.1163386668513631,0.0,True
jane_eyre,relaxed_rmse,0.10886544910929442,0.10886544910929442,0.0,True
jane_eyre,rmse_delta_vs_original,-0.007473217742068675,-0.007473217742068675,0.0,True
jane_eyre,original_transition_fraction,0.49805330721568547,0.49805330721568547,0.0,True
jane_eyre,relaxed_transition_fraction,0.45849794832511803,0.45849794832511803,0.0,True
jane_eyre,transition_fraction_delta,-0.03955535889056744,-0.03955535889056744,0.0,True
jane_eyre,original_k,109.94814088472613,109.94814088472613,0.0,True
jane_eyre,relaxed_k,75.69669018383536,75.69669018383536,0.0,True
jane_eyre,original_w,1.3680313276609635,1.3680313276609635,0.0,True
jane_eyre,relaxed_w,1.9099629821130935,1.9099629821130935,0.0,True
jane_eyre,best_start_index,81,81,0.0,True
jane_eyre,best_nfev,130,130,0.0,True
jane_eyre,relaxed_a1,35.138787598902574,35.138787598902574,0.0,True
jane_eyre,relaxed_b1,4.798948102319479,4.798948102319479,0.0,True
jane_eyre,relaxed_c1,220.66977760853126,220.66977760853126,0.0,True
jane_eyre,relaxed_a2,31.431801753126432,31.431801753126432,0.0,True
jane_eyre,relaxed_b2,3.2260178686927214,3.2260178686927214,0.0,True
jane_eyre,relaxed_c2,4999.999999983138,4999.999999983138,0.0,True
jane_eyre,tried_count,100,100,0.0,True
dubliners,original_rmse,0.11031954869396245,0.11031954869396245,0.0,True
dubliners,relaxed_rmse,0.10919989080104181,0.10919989080104181,0.0,True
dubliners,rmse_delta_vs_original,-0.0011196578929206363,-0.0011196578929206363,0.0,True
dubliners,original_transition_fraction,0.7096807426139757,0.7096807426139757,0.0,True
dubliners,relaxed_transition_fraction,0.7251027562382205,0.7251027562382205,0.0,True
dubliners,transition_fraction_delta,0.01542201362424478,0.01542201362424478,0.0,True
dubliners,original_k,544.0369170321965,544.0369170321965,0.0,True
dubliners,relaxed_k,623.8441187240829,623.8441187240829,0.0,True
dubliners,original_w,0.11951239516082011,0.11951239516082011,0.0,True
dubliners,relaxed_w,0.10000000000000002,0.10000000000000002,0.0,True
dubliners,best_start_index,49,49,0.0,True
dubliners,best_nfev,21,21,0.0,True
dubliners,relaxed_a1,9.19281947933663,9.19281947933663,0.0,True
dubliners,relaxed_b1,1.0175373605779807,1.0175373605779807,0.0,True
dubliners,relaxed_c1,1.2965282892917076,1.2965282892917076,0.0,True
dubliners,relaxed_a2,16.98708772982052,16.98708772982052,0.0,True
dubliners,relaxed_b2,1.9788500746234254,1.9788500746234254,0.0,True
dubliners,relaxed_c2,1606.0298840330227,1606.0298840330227,0.0,True
dubliners,tried_count,100,100,0.0,True
the_iliad,original_rmse,0.10892884624421013,0.10892884624421013,0.0,True
the_iliad,relaxed_rmse,0.10221072502319478,0.10221072502319478,0.0,True
the_iliad,rmse_delta_vs_original,-0.006718121221015352,-0.006718121221015352,0.0,True
the_iliad,original_transition_fraction,0.4513937863547012,0.4513937863547012,0.0,True
the_iliad,relaxed_transition_fraction,0.7539458288789542,0.7539458288789542,0.0,True
the_iliad,transition_fraction_delta,0.30255204252425305,0.30255204252425305,0.0,True
the_iliad,original_k,70.17101428697478,70.17101428697478,0.0,True
the_iliad,relaxed_k,1212.1794000674483,1212.1794000674483,0.0,True
the_iliad,original_w,2.090855885094736,2.090855885094736,0.0,True
the_iliad,relaxed_w,0.10000000000001137,0.10000000000001137,0.0,True
the_iliad,best_start_index,35,35,0.0,True
the_iliad,best_nfev,38,38,0.0,True
the_iliad,relaxed_a1,9.518530871319875,9.518530871319875,0.0,True
the_iliad,relaxed_b1,0.8919533268315569,0.8919533268315569,0.0,True
the_iliad,relaxed_c1,1.0498429845378298e-33,1.0498429845378298e-33,0.0,True
the_iliad,relaxed_a2,30.44218384070949,30.44218384070949,0.0,True
the_iliad,relaxed_b2,3.2333820622771414,3.2333820622771414,0.0,True
the_iliad,relaxed_c2,4999.999999940619,4999.999999940619,0.0,True
the_iliad,tried_count,100,100,0.0,True
democracy_in_america,original_rmse,0.11510033697902673,0.11510033697902673,0.0,True
democracy_in_america,relaxed_rmse,0.10421349710246926,0.10421349710246926,0.0,True
democracy_in_america,rmse_delta_vs_original,-0.010886839876557475,-0.010886839876557475,0.0,True
democracy_in_america,original_transition_fraction,0.4779624131952507,0.4779624131952507,0.0,True
